threshold,precision,recall
0.16451542127851176,0.12217438105489774,0.0046931855772411515
0.16203905600019258,0.12137203166226913,0.004755210056235528
0.15966236986546836,0.12318840579710146,0.004920608666887198
0.15675295197068123,0.12290502793296089,0.005003307972213033
0.15486727999792302,0.1226321036889332,0.005086007277538869
0.15254462238082264,0.12279843444227005,0.005189381409196163
0.15067343672618494,0.12157616530514176,0.00523073106185908
0.14841993183919847,0.12275731822474033,0.005375454846179292
0.14576118831202398,0.1210161662817552,0.00541680449884221
0.1441179414641432,0.11989100817438691,0.005458154151505128
0.14193595366713682,0.11969629298794104,0.005540853456830963
0.13995250795292807,0.11994727592267135,0.005644227588488256
0.13845064284867878,0.11846087332468655,0.005664902414819715
0.1370966929702271,0.1174468085106383,0.005706252067482633
0.1352035918182256,0.11646418098031001,0.005747601720145551
0.13350641101392438,0.11551155115511551,0.005788951372808469
0.13211440403064031,0.11499390491670053,0.005850975851802845
0.13096014598253158,0.11609287429943956,0.005995699636123056
0.12964899854034873,0.11597633136094675,0.0060783989414488915
0.12842896934822462,0.11581811115429459,0.006161098246774727
0.1266848480461024,0.11681348142474147,0.006305822031094939
0.1254220318537716,0.1163141993957704,0.006367846510089315
0.12422133976690657,0.11657355679702049,0.00647122064174661
0.12270529041604744,0.11609110947832477,0.006533245120740986
0.12153204048852655,0.11489670170351576,0.006553919947072445
0.12040577896563559,0.11373390557939914,0.006574594773403903
0.11939323023673089,0.11314769122312301,0.00663661925239828
0.1179488814112796,0.11343075852470424,0.006739993384055574
0.11710691853151059,0.11301958090003435,0.0068020178630499506
0.11619845251283006,0.11194029850746269,0.00682269268938141
0.11504298353439149,0.111892797319933,0.006905391994707245
0.11377584767135542,0.11184645929847783,0.00698809130003308
0.11305859056636516,0.11245505067015364,0.0071121402580218325
0.11212677978802196,0.11164891900613101,0.0071534899106847506
0.11121290540907072,0.11096938775510204,0.007194839563347668
0.11031722958302174,0.1099905452253388,0.007215514389679127
0.10963457382337341,0.10903426791277258,0.007236189216010586
0.10845488655905516,0.10840776101016322,0.007277538868673503
0.10779648511005438,0.10779537149817296,0.007318888521336421
0.10688077673124712,0.10779885576633544,0.007401587826662256
0.1060222335885809,0.10747246204227448,0.0074636123056566325
0.10531137295425878,0.10659599528857479,0.0074842871319880915
0.10460662449418491,0.10602971162248762,0.007525636784651009
0.10389802223521677,0.10547550432276658,0.007566986437313927
0.10308887827711445,0.10493299116053607,0.007608336089976844
0.10243435028469898,0.1044018058690745,0.007649685742639762
0.10157807741130052,0.10471935213627478,0.007753059874297056
0.100954735972957,0.10420121614151465,0.0077944095269599735
0.10031380926803989,0.1039671682626539,0.00785643400595435
0.09956935561140016,0.10319609967497291,0.007877108832285809
0.09880542479608027,0.10294906166219839,0.007939133311280185
0.09810748869108088,0.10299973453676665,0.008021832616606021
0.09763056830000517,0.10278654048370137,0.008083857095600397
0.0970873492809032,0.10283780265555845,0.008166556400926232
0.09638940634738204,0.10237235688499226,0.00820790605358915
0.09573299277924781,0.1018896833503575,0.008249255706252068
0.09513315495007738,0.10118897040222616,0.008269930532583526
0.09461334145621639,0.10025062656641603,0.008269930532583526
0.09403448401431516,0.09932952570151478,0.008269930532583526
0.09348807270496798,0.09867125984251969,0.008290605358914986
0.09292018733716093,0.09778102901731285,0.008290605358914986
0.09253068782525295,0.09714838086031899,0.008311280185246444
0.09198981904861445,0.09724550898203593,0.00839397949057228
0.0914636667518163,0.09686609686609686,0.008435329143235196
0.0910319281999078,0.09649329253942104,0.008476678795898114
0.09044646548881034,0.09636024265048997,0.00853870327489249
0.08989579493889828,0.09646079111727966,0.008621402580218327
0.08927489523814673,0.09610091743119266,0.008662752232881243
0.08891520102089631,0.09551967250397998,0.008683427059212703
0.08852926886547291,0.09539918809201624,0.00874545153820708
0.08796694665525974,0.09503577817531306,0.008786801190869997
0.08770130123891441,0.09469948990907075,0.008828150843532914
0.08729756054227167,0.09458864936207655,0.008890175322527291
0.0869336222393885,0.09402268760907505,0.00891085014885875
0.08635123150834452,0.09348625838563082,0.008931524975190208
0.08593187264962393,0.09317303563761271,0.008972874627853126
0.08550489633626586,0.09286474973375931,0.009014224280516044
0.08505625046480342,0.09234995773457312,0.009034899106847502
0.08470961723317481,0.09226252883204027,0.009096923585841878
0.08425863791884694,0.09196837286724927,0.009138273238504796
0.08381782468436105,0.09209167871154243,0.009220972543830632
0.08334485427881413,0.09200819672131147,0.009282997022825009
0.08294386941545204,0.091925971120602,0.009345021501819385
0.08257496276622657,0.09144125958821155,0.009365696328150843
0.08221283367567983,0.09156481667000602,0.00944839563347668
0.08175955777291799,0.0914694770332074,0.009510420112471055
0.08141239437027507,0.09139360442163443,0.009572444591465432
0.08104065959326588,0.09092690574172056,0.00959311941779689
0.08075988901361686,0.09046692607003891,0.00961379424412835
0.080478431333143,0.09001352134440796,0.009634469070459808
0.08018165389316703,0.0896723510251006,0.009675818723122726
0.07990881804783802,0.08942161339421613,0.009717168375785644
0.07960857468346173,0.08936331003211789,0.00977919285478002
0.07929987586248038,0.08930581613508443,0.009841217333774396
0.07889185510591629,0.08924911496180361,0.009903241812768773
0.07868480317661139,0.0890081421169504,0.00994459146543169
0.07840970527665286,0.0884028671200147,0.00994459146543169
0.0781681147889957,0.08798831690397955,0.009965266291763149
0.07795832875031208,0.08757932910244787,0.009985941118094609
0.0776616577187998,0.08717579250720461,0.010006615944426067
0.07734820902145101,0.08695652173913043,0.010047965597088985
0.07719399235758345,0.08674013508709563,0.010089315249751903
0.07694137324417592,0.08633474576271187,0.010109990076083361
0.07661389680791607,0.08575938267274641,0.010109990076083361
0.07637467916445306,0.08555497473427426,0.01015133972874628
0.07604815449494723,0.08551151116496451,0.010213364207740655
0.07582465850946622,0.08513931888544891,0.010234039034072114
0.07557156086636362,0.08509911141490088,0.01029606351306649
0.0752370953294683,0.08473425029716421,0.01031673833939795
0.07501719394606128,0.08420519743503206,0.01031673833939795
0.0747630854798638,0.08385041086701325,0.010337413165729408
0.07452084720670168,0.08366666666666667,0.010378762818392326
0.07427043053634269,0.08347134812851938,0.010420112471055244
0.07404800173933063,0.08294930875576037,0.010420112471055244
0.07373677639903342,0.08243375858684986,0.010420112471055244
0.07349805236633294,0.08224967490247075,0.01046146212371816
0.07323372510979365,0.08208111164970108,0.010502811776381078
0.07301856094226726,0.08191455187921619,0.010544161429043996
0.07284613239116758,0.08159029219224014,0.010564836255375454
0.0726471407680452,0.08125694334232661,0.010585511081706914
0.07249576757924067,0.08108534469159173,0.01062686073436983
0.07224444020811854,0.08075897757566254,0.01064753556070129
0.07200146760440627,0.08042394014962594,0.010668210387032749
0.07181200750094666,0.08027274136060747,0.010709560039695667
0.07157326230414966,0.07996918335901387,0.010730234866027125
0.07138224942875802,0.07966906695265819,0.010750909692358585
0.07121772474610805,0.07967702620353442,0.010812934171352961
0.07104055149372969,0.07921841866101181,0.010812934171352961
0.07082679229198834,0.07876506024096386,0.010812934171352961
0.07059123844105217,0.07860458152418026,0.010854283824015879
0.07034528653608657,0.07846932698034545,0.010895633476678795
0.0701707875426769,0.07816432272390822,0.010916308303010255
0.06997697285357533,0.0778628201354136,0.010936983129341714
0.0697429070338089,0.07758746889181672,0.010957657955673172
0.06952838419330958,0.07775189283634246,0.011040357260999008
0.06933949329474189,0.0774800868935554,0.011061032087330466
0.06918738365020188,0.0773552290406223,0.011102381739993384
0.06904614367813712,0.07707736389684813,0.011123056566324842
0.06889633101898131,0.07709847513182272,0.01118508104531922
0.06872609213808278,0.07711936489934788,0.011247105524313596
0.06858442741139073,0.0769990128331688,0.011288455176976513
0.06843673563507584,0.07687991021324354,0.01132980482963943
0.0682924488250562,0.07690160502442428,0.011391829308633807
0.06815170297284943,0.0767842266037212,0.011433178961296725
0.06797354394370353,0.07666804807293826,0.011474528613959643
0.06784609616901395,0.07655305112699286,0.011515878266622561
0.0677054593313928,0.07616573225762341,0.011515878266622561
0.06752508576617304,0.07589771490750816,0.01153655309295402
0.06734751976310116,0.0756325260451901,0.011557227919285477
0.06718785704089332,0.07525578890683898,0.011557227919285477
0.06701723880278015,0.07527457808732922,0.011619252398279854
0.06683574908687662,0.07516993202718912,0.011660602050942772
0.06667866783653544,0.07505635857313353,0.01170195170360569
0.06652458383048768,0.07482185273159145,0.011722626529937148
0.06637559221191468,0.07445830597504924,0.011722626529937148
0.06623834380295417,0.07435964453737585,0.011763976182600066
0.0660497814849103,0.0741222366710013,0.011784651008931526
0.06588115328805036,0.07389672576679177,0.011805325835262984
0.0657498474058276,0.07392144236960721,0.01186735031425736
0.06558934133948832,0.07357087926172776,0.01186735031425736
0.06545887323559625,0.07334183673469388,0.011888025140588818
0.06533727921536611,0.07325123778088105,0.011929374793251736
0.0651863460042151,0.07290876926964872,0.011929374793251736
0.06506485494155133,0.07281187122736418,0.011970724445914654
0.0649167745769291,0.07272499687069721,0.012012074098577573
0.06471285548306496,0.07262987417466052,0.012053423751240489
0.06453580303096514,0.0726686507936508,0.012115448230234867
0.0644014422304747,0.07246019009998765,0.012136123056566325
0.06426556680065444,0.07211302211302212,0.012136123056566325
0.06412483394538616,0.07178671884554237,0.012136123056566325
0.0640021843498543,0.07182858534209885,0.012198147535560701
0.06386179995484444,0.07162768149315235,0.01221882236189216
0.06373141257183844,0.07154059597056339,0.012260172014555077
0.06361981781825264,0.07181457908010087,0.012363546146212372
0.0634773844080157,0.07184698147041244,0.012425570625206748
0.06333090979915679,0.07152207544924431,0.012425570625206748
0.06323071222745807,0.07132701421800948,0.012446245451538208
0.06309998085987646,0.07113365577444851,0.012466920277869666
0.06297078176175001,0.0708162066940693,0.012466920277869666
0.06283320741860755,0.07050982226379794,0.012466920277869666
0.06270776073545772,0.07031431897555297,0.012487595104201124
0.06255397515469989,0.07012866581662223,0.012508269930532584
0.06241575948019182,0.07017543859649122,0.01257029440952696
0.06231573257796802,0.0701068842661763,0.012611644062189878
0.06219059657892111,0.06992446784161135,0.012632318888521336
0.06208630791349685,0.06984958979033729,0.012673668541184254
0.06194784281385842,0.0698967434471803,0.01273569302017863
0.06177545750111083,0.0696045197740113,0.01273569302017863
0.06164268861274111,0.06987734893664904,0.012839067151835925
0.06152473091467072,0.06979610127716783,0.012880416804498843
0.06138538585138501,0.06973111681356689,0.01292176645716176
0.06124159922955114,0.06999222308632375,0.013025140588819054
0.061134840459630614,0.07003761894224386,0.01308716506781343
0.06100868162743789,0.06986225895316804,0.01310783989414489
0.06085844238817879,0.06968067595742346,0.013128514720476348
0.06072452772643663,0.06961748633879782,0.013169864373139266
0.06060734639724448,0.06933710678132143,0.013169864373139266
0.06051614562383327,0.06905149051490515,0.013169864373139266
0.060400713040976835,0.06909208679693404,0.013231888852133642
0.06028033955843766,0.0689247311827957,0.0132525636784651
0.06015437095254372,0.06875870193852415,0.01327323850479656
0.06003158816437304,0.06870066140388308,0.013314588157459476
0.05992820035800979,0.06843055998299861,0.013314588157459476
0.059814488412675705,0.06830918896055832,0.013355937810122395
0.059695741654387416,0.06814830419212134,0.013376612636453854
